title1_4,title2_4,title3_4,title4_4,deviceId,channelId,timestamp,cfd_y1,cfd_y2,heigth,baseline,qLong,qShort,psdValue,eventCounter,eventCounterPSD,decimationFactor,postfix1,postfix2,postfix3,postfix4
171,87,70,65,889192462,0,3663249543264,12,-1,772,-40,3675,2973,6259,7862,0,0,87,70,80,187
171,87,70,65,889192462,0,3663254673600,16,-4,631,-40,2887,2468,4755,7864,0,0,87,70,80,187
171,87,70,65,889192462,0,3663259512648,16,-4,266,-40,1346,1120,5501,7866,0,0,87,70,80,187
171,87,70,65,889192462,0,3663261407216,15,-1,1586,-40,6774,5498,6172,7868,0,0,87,70,80,187
171,87,70,65,889192462,0,3663263902888,0,-41,146,-40,898,719,6531,7870,0,0,87,70,80,187
171,87,70,65,889192462,0,3663266223376,0,-41,562,-40,2696,2160,6514,7872,0,0,87,70,80,187
171,87,70,65,889192462,0,3663276271360,6,-1,596,-40,2820,2262,6483,7874,0,0,87,70,80,187
171,87,70,65,889192462,0,3663284010416,6,-1,236,-40,1293,1111,4612,7876,0,0,87,70,80,187
171,87,70,65,889192462,0,3663300750096,6,-1,109,-40,718,592,5750,7878,0,0,87,70,80,187
171,87,70,65,889192462,0,3663303658936,6,-1,1386,-40,6298,4686,8386,7880,0,0,87,70,80,187
171,87,70,65,889192462,0,3663308219776,1,-42,247,-40,1300,1067,5872,7882,0,0,87,70,80,187
171,87,70,65,889192462,0,3663316919696,1,-42,601,-40,2824,2269,6439,7884,0,0,87,70,80,187
171,87,70,65,889192462,0,3663322938832,9,-2,324,-40,1656,1311,6826,7886,0,0,87,70,80,187
171,87,70,65,889192462,0,3663328955192,9,-2,114,-40,665,608,2808,7888,0,0,87,70,80,187
171,87,70,65,889192462,0,3663332070408,9,-2,296,-40,1533,1253,5984,7890,0,0,87,70,80,187
171,87,70,65,889192462,0,3663335677096,9,-2,1196,-40,5416,4063,8185,7892,0,0,87,70,80,187
171,87,70,65,889192462,0,3663342932160,3,-10,141,-40,851,711,5390,7894,0,0,87,70,80,187
171,87,70,65,889192462,0,3663355183640,3,-10,259,-40,1334,1106,5600,7896,0,0,87,70,80,187
171,87,70,65,889192462,0,3663362879040,3,-10,591,-40,2759,2321,5201,7898,0,0,87,70,80,187
171,87,70,65,889192462,0,3663364895936,3,-10,124,-40,750,638,4893,7900,0,0,87,70,80,187
171,87,70,65,889192462,0,3663373528880,1,-3,516,-40,2577,2049,6713,7902,0,0,87,70,80,187
171,87,70,65,889192462,0,3663374315608,1,-3,202,-40,1153,902,7133,7904,0,0,87,70,80,187
171,87,70,65,889192462,0,3663383412136,1,-3,579,-40,2704,2095,7379,7906,0,0,87,70,80,187
171,87,70,65,889192462,0,3663385114416,1,-3,384,-40,1919,1505,7069,7908,0,0,87,70,80,187
171,87,70,65,889192462,0,3663390224032,11,-2,620,-40,2788,2211,6781,7910,0,0,87,70,80,187
171,87,70,65,889192462,0,3663393218064,11,-2,440,-40,2125,1694,6645,7912,0,0,87,70,80,187
171,87,70,65,889192462,0,3663408531024,18,-1,125,-38,734,628,4732,7914,0,0,87,70,80,187
171,87,70,65,889192462,0,3663422615352,19,-2,145,-38,764,697,2873,7916,0,0,87,70,80,187
171,87,70,65,889192462,0,3663440271856,19,-2,563,-38,2522,2043,6223,7918,0,0,87,70,80,187
171,87,70,65,889192462,0,3663449596888,19,-2,248,-38,1221,1055,4454,7920,0,0,87,70,80,187
171,87,70,65,889192462,0,3663454752112,2,-2,216,-38,1067,927,4299,7922,0,0,87,70,80,187
171,87,70,65,889192462,0,3663467124408,2,-2,570,-38,2673,2256,5111,7924,0,0,87,70,80,187
171,87,70,65,889192462,0,3663483802112,7,-1,721,-38,3358,2765,5786,7926,0,0,87,70,80,187
171,87,70,65,889192462,0,3663486966824,4,-33,365,-38,1729,1489,4548,7928,0,0,87,70,80,187
171,87,70,65,889192462,0,3663489023080,8,-2,349,-38,1692,1386,5925,7930,0,0,87,70,80,187
171,87,70,65,889192462,0,3663499093776,0,-1,660,-38,2986,2383,6617,7932,0,0,87,70,80,187
171,87,70,65,889192462,0,3663509087128,0,-1,272,-38,1358,1130,5501,7934,0,0,87,70,80,187
171,87,70,65,889192462,0,3663519017016,14,-1,1373,-38,6020,4600,7729,7936,0,0,87,70,80,187
171,87,70,65,889192462,0,3663528704408,14,-1,369,-38,1729,1510,4150,7938,0,0,87,70,80,187
171,87,70,65,889192462,0,3663536125432,6,-92,1043,-38,4683,3602,7563,7940,0,0,87,70,80,187
171,87,70,65,889192462,0,3663543009392,6,-92,925,-38,4219,3509,5514,7942,0,0,87,70,80,187
171,87,70,65,889192462,0,3663545881280,3,-53,122,-38,702,643,2753,7944,0,0,87,70,80,187
171,87,70,65,889192462,0,3663551462744,12,-1,703,-39,3258,2547,7150,7946,0,0,87,70,80,187
171,87,70,65,889192462,0,3663554781576,12,-1,233,-39,1237,1019,5774,7948,0,0,87,70,80,187
171,87,70,65,889192462,0,3663560371112,12,-1,178,-39,952,844,3717,7950,0,0,87,70,80,187
171,87,70,65,889192462,0,3663569133968,14,-3,724,-39,3140,2592,5718,7952,0,0,87,70,80,187
171,87,70,65,889192462,0,3663584301896,14,-3,109,-39,627,559,3553,7954,0,0,87,70,80,187
171,87,70,65,889192462,0,3663588044536,14,-3,344,-39,1656,1421,4649,7956,0,0,87,70,80,187
171,87,70,65,889192462,0,3663603871136,14,-3,533,-39,2599,2161,5522,7958,0,0,87,70,80,187
171,87,70,65,889192462,0,3663606384800,14,-3,328,-39,1631,1339,5866,7960,0,0,87,70,80,187
171,87,70,65,889192462,0,3663615587584,14,-3,555,-39,2636,2196,5469,7962,0,0,87,70,80,187
171,87,70,65,889192462,0,3663619292504,14,-3,623,-39,2943,2479,5166,7964,0,0,87,70,80,187
171,87,70,65,889192462,0,3663636091312,12,-2,615,-39,2816,2281,6225,7966,0,0,87,70,80,187
171,87,70,65,889192462,0,3663661073152,8,-53,137,-39,782,668,4776,7968,0,0,87,70,80,187
171,87,70,65,889192462,0,3663668677672,2,-43,233,-39,1111,973,4070,7970,0,0,87,70,80,187
171,87,70,65,889192462,0,3663673455728,2,-43,1496,-39,6577,5291,6406,7972,0,0,87,70,80,187
171,87,70,65,889192462,0,3663682452136,0,-47,492,-39,2280,1942,4857,7974,0,0,87,70,80,187
171,87,70,65,889192462,0,3663692407416,8,-9,992,-39,4414,3474,6978,7976,0,0,87,70,80,187
171,87,70,65,889192462,0,3663697059624,16,-1,543,-39,2550,2098,5808,7978,0,0,87,70,80,187
171,87,70,65,889192462,0,3663702448176,16,-1,344,-39,1694,1400,5686,7980,0,0,87,70,80,187
171,87,70,65,889192462,0,3663703921864,8,-3,132,-39,808,679,5231,7982,0,0,87,70,80,187
171,87,70,65,889192462,0,3663720684416,8,-3,582,-39,2785,2322,5447,7984,0,0,87,70,80,187
171,87,70,65,889192462,0,3663730300432,8,-3,509,-39,2478,2042,5765,7986,0,0,87,70,80,187
171,87,70,65,889192462,0,3663735576632,8,-3,252,-39,1332,1117,5288,7988,0,0,87,70,80,187
171,87,70,65,889192462,0,3663744943760,8,-3,490,-39,2190,1932,3860,7990,0,0,87,70,80,187
171,87,70,65,889192462,0,3663750023248,8,-3,703,-38,3273,2674,5996,7992,0,0,87,70,80,187
171,87,70,65,889192462,0,3663752050272,0,-30,598,-38,2795,2335,5392,7994,0,0,87,70,80,187
171,87,70,65,889192462,0,3663759151344,0,-30,159,-38,860,723,5219,7996,0,0,87,70,80,187
171,87,70,65,889192462,0,3663760888080,0,-30,605,-38,2760,2213,6494,7998,0,0,87,70,80,187
171,87,70,65,889192462,0,3663773544704,4,-2,1107,-38,4998,4137,5644,8000,0,0,87,70,80,187
171,87,70,65,889192462,0,3663793242952,12,-2,443,-38,2008,1756,4112,8002,0,0,87,70,80,187
171,87,70,65,889192462,0,3663801679624,12,-2,1301,-40,6032,4465,8512,8004,0,0,87,70,80,187
171,87,70,65,889192462,0,3663814262120,9,-5,296,-40,1528,1239,6197,8006,0,0,87,70,80,187
171,87,70,65,889192462,0,3663819872400,25,-1,1400,-40,6232,4719,7955,8008,0,0,87,70,80,187
171,87,70,65,889192462,0,3663824928944,25,-1,1349,-39,6285,4644,8555,8010,0,0,87,70,80,187
171,87,70,65,889192462,0,3663828226664,11,-134,167,-39,895,751,5272,8012,0,0,87,70,80,187
171,87,70,65,889192462,0,3663831175440,11,-134,335,-39,1621,1374,4992,8014,0,0,87,70,80,187
171,87,70,65,889192462,0,3663840221592,11,-134,370,-39,1792,1522,4936,8016,0,0,87,70,80,187
171,87,70,65,889192462,0,3663851873784,5,-2,270,-39,1377,1135,5758,8018,0,0,87,70,80,187
171,87,70,65,889192462,0,3663854185056,5,-2,330,-39,1634,1381,5073,8020,0,0,87,70,80,187
171,87,70,65,889192462,0,3663860718712,1,-3,159,-39,891,752,5111,8022,0,0,87,70,80,187
171,87,70,65,889192462,0,3663863125184,21,-1,640,-39,2982,2370,6724,8024,0,0,87,70,80,187
171,87,70,65,889192462,0,3663871017336,1,-49,214,-39,1096,950,4364,8026,0,0,87,70,80,187
171,87,70,65,889192462,0,3663892407248,1,-49,106,-39,684,594,4311,8028,0,0,87,70,80,187
171,87,70,65,889192462,0,3663895091360,1,-49,266,-39,1362,1153,5028,8030,0,0,87,70,80,187
171,87,70,65,889192462,0,3663896223464,7,-1,1423,-39,6341,4795,7988,8032,0,0,87,70,80,187
171,87,70,65,889192462,0,3663903772024,7,-1,308,-39,1425,1284,3242,8034,0,0,87,70,80,187
171,87,70,65,889192462,0,3663907629688,13,-4,650,-39,2929,2504,4754,8036,0,0,87,70,80,187
171,87,70,65,889192462,0,3663921023552,13,-4,547,-39,2506,2108,5204,8038,0,0,87,70,80,187
171,87,70,65,889192462,0,3663926097416,13,-4,368,-39,1791,1515,5049,8040,0,0,87,70,80,187
171,87,70,65,889192462,0,3663927416152,13,-4,204,-39,1053,888,5134,8042,0,0,87,70,80,187
171,87,70,65,889192462,0,3663943075856,4,-4,713,-39,3425,2773,6237,8044,0,0,87,70,80,187
171,87,70,65,889192462,0,3663946706800,7,-92,144,-39,838,722,4535,8046,0,0,87,70,80,187
171,87,70,65,889192462,0,3663956347464,7,-92,456,-38,2107,1811,4603,8048,0,0,87,70,80,187
171,87,70,65,889192462,0,3663973476296,7,-92,505,-38,2368,1954,5728,8050,0,0,87,70,80,187
171,87,70,65,889192462,0,3663984289408,6,-116,109,-38,563,541,1280,8052,0,0,87,70,80,187
171,87,70,65,889192462,0,3664000352320,9,-2,1069,-38,4630,3674,6765,8054,0,0,87,70,80,187
171,87,70,65,889192462,0,3664008845712,8,-1,523,-38,2351,2034,4418,8056,0,0,87,70,80,187
171,87,70,65,889192462,0,3664014770144,8,-1,273,-38,1348,1128,5347,8058,0,0,87,70,80,187
171,87,70,65,889192462,0,3664036346992,8,-1,598,-38,2661,2315,4260,8060,0,0,87,70,80,187
171,87,70,65,889192462,0,3664040183480,12,-4,727,-38,3239,2588,6585,8062,0,0,87,70,80,187
171,87,70,65,889192462,0,3664042931664,11,-2,489,-38,2233,1934,4387,8064,0,0,87,70,80,187
171,87,70,65,889192462,0,3664053193984,16,-6,1157,-38,5107,4366,4754,8066,0,0,87,70,80,187
171,87,70,65,889192462,0,3664061936784,7,-7,1364,-38,5991,4767,6694,8068,0,0,87,70,80,187
171,87,70,65,889192462,0,3664068654656,13,-2,570,-38,2766,2268,5899,8070,0,0,87,70,80,187
171,87,70,65,889192462,0,3664072559960,13,-2,278,-38,1308,1130,4459,8072,0,0,87,70,80,187
171,87,70,65,889192462,0,3664083534240,13,-2,106,-38,622,547,3951,8074,0,0,87,70,80,187
171,87,70,65,889192462,0,3664088521448,13,-2,470,-38,2126,1810,4870,8076,0,0,87,70,80,187
171,87,70,65,889192462,0,3664096313200,13,-1,574,-38,2605,2232,4691,8078,0,0,87,70,80,187
171,87,70,65,889192462,0,3664112699048,13,-1,268,-38,1328,1197,3232,8080,0,0,87,70,80,187
171,87,70,65,889192462,0,3664119385168,13,-1,212,-39,1082,910,5208,8082,0,0,87,70,80,187
171,87,70,65,889192462,0,3664131742048,13,-1,610,-39,2762,2336,5053,8084,0,0,87,70,80,187
171,87,70,65,889192462,0,3664144234064,13,-1,599,-40,2788,2360,5030,8086,0,0,87,70,80,187
171,87,70,65,889192462,0,3664146630768,13,-2,601,-40,2741,2314,5104,8088,0,0,87,70,80,187
171,87,70,65,889192462,0,3664150314328,12,-1,162,-40,897,756,5150,8090,0,0,87,70,80,187
171,87,70,65,889192462,0,3664155417760,12,-1,479,-40,2317,1915,5685,8092,0,0,87,70,80,187
171,87,70,65,889192462,0,3664160781736,7,-1,560,-40,2659,2107,6802,8094,0,0,87,70,80,187
171,87,70,65,889192462,0,3664168455720,14,-3,123,-40,820,679,5634,8096,0,0,87,70,80,187
171,87,70,65,889192462,0,3664170306928,14,-3,357,-40,1828,1449,6793,8098,0,0,87,70,80,187
171,87,70,65,889192462,0,3664176806392,14,-3,904,-40,4009,3110,7347,8100,0,0,87,70,80,187
171,87,70,65,889192462,0,3664184084400,7,-139,106,-40,664,571,4589,8102,0,0,87,70,80,187
171,87,70,65,889192462,0,3664186481992,7,-139,191,-40,1089,924,4964,8104,0,0,87,70,80,187
171,87,70,65,889192462,0,3664196795456,11,-2,178,-40,1081,893,5698,8106,0,0,87,70,80,187
171,87,70,65,889192462,0,3664219634504,11,-2,293,-40,1481,1232,5509,8108,0,0,87,70,80,187
171,87,70,65,889192462,0,3664235325720,11,-2,210,-40,1126,975,4394,8110,0,0,87,70,80,187
171,87,70,65,889192462,0,3664244693304,11,-2,368,-40,1835,1503,5928,8112,0,0,87,70,80,187
171,87,70,65,889192462,0,3664249086384,11,-2,122,-40,792,623,6991,8114,0,0,87,70,80,187
171,87,70,65,889192462,0,3664257569936,7,-1,1204,-40,5298,4107,7366,8116,0,0,87,70,80,187
171,87,70,65,889192462,0,3664268147664,1,-3,343,-40,1670,1424,4826,8118,0,0,87,70,80,187
171,87,70,65,889192462,0,3664276129024,1,-3,606,-40,2727,2313,4974,8120,0,0,87,70,80,187
171,87,70,65,889192462,0,3664279472128,1,-3,535,-40,2520,2094,5539,8122,0,0,87,70,80,187
171,87,70,65,889192462,0,3664279890712,1,-3,603,-40,2789,2316,5557,8124,0,0,87,70,80,187
171,87,70,65,889192462,0,3664292842264,13,-3,914,-40,4179,3309,6821,8126,0,0,87,70,80,187
171,87,70,65,889192462,0,3664304801744,8,-1,332,-40,1678,1373,5955,8128,0,0,87,70,80,187
171,87,70,65,889192462,0,3664312663240,8,-1,594,-40,2804,2335,5480,8130,0,0,87,70,80,187
171,87,70,65,889192462,0,3664320715672,6,-2,144,-40,882,737,5386,8132,0,0,87,70,80,187
171,87,70,65,889192462,0,3664323397768,6,-2,181,-40,1009,860,4838,8134,0,0,87,70,80,187
171,87,70,65,889192462,0,3664327951432,6,-2,169,-39,831,767,2523,8136,0,0,87,70,80,187
171,87,70,65,889192462,0,3664338386488,6,-2,553,-39,2613,2191,5291,8138,0,0,87,70,80,187
171,87,70,65,889192462,0,3664341093576,5,-5,267,-39,1353,1136,5255,8140,0,0,87,70,80,187
171,87,70,65,889192462,0,3664353343488,5,-5,244,-39,1285,1086,5074,8142,0,0,87,70,80,187
171,87,70,65,889192462,0,3664358091856,5,-5,286,-38,1380,1236,3419,8144,0,0,87,70,80,187
171,87,70,65,889192462,0,3664361868912,5,-5,249,-38,1207,1051,4235,8146,0,0,87,70,80,187
171,87,70,65,889192462,0,3664369855944,11,-97,240,-38,1142,1004,3959,8148,0,0,87,70,80,187
171,87,70,65,889192462,0,3664378441968,10,-29,282,-38,1318,1164,3828,8150,0,0,87,70,80,187
171,87,70,65,889192462,0,3664388685040,10,-29,128,-38,752,660,4008,8152,0,0,87,70,80,187
171,87,70,65,889192462,0,3664391486312,10,-29,249,-38,1204,1069,3674,8154,0,0,87,70,80,187
171,87,70,65,889192462,0,3664405445120,7,-2,298,-38,1374,1209,3934,8156,0,0,87,70,80,187
171,87,70,65,889192462,0,3664409458064,7,-2,1482,-38,6604,5491,5522,8158,0,0,87,70,80,187
171,87,70,65,889192462,0,3664409909616,10,-37,119,-38,679,620,2847,8161,0,0,87,70,80,187
171,87,70,65,889192462,0,3664453152504,7,-2,907,-38,3933,3184,6240,8163,0,0,87,70,80,187
171,87,70,65,889192462,0,3664477275376,7,-2,148,-38,833,743,3540,8165,0,0,87,70,80,187
171,87,70,65,889192462,0,3664478822912,7,-3,254,-38,1230,1124,2823,8167,0,0,87,70,80,187
171,87,70,65,889192462,0,3664487327056,7,-3,326,-38,1671,1359,6118,8169,0,0,87,70,80,187
171,87,70,65,889192462,0,3664495600184,7,-145,426,-38,1967,1699,4464,8171,0,0,87,70,80,187
171,87,70,65,889192462,0,3664503958504,16,-1,1031,-38,4706,3982,5041,8173,0,0,87,70,80,187
171,87,70,65,889192462,0,3664510036872,16,-1,507,-38,2328,1862,6559,8175,0,0,87,70,80,187
171,87,70,65,889192462,0,3664511960528,7,-4,249,-38,1184,1053,3625,8177,0,0,87,70,80,187
171,87,70,65,889192462,0,3664517474120,7,-4,182,-38,972,874,3303,8179,0,0,87,70,80,187
171,87,70,65,889192462,0,3664525064872,7,-4,836,-38,3759,3208,4803,8181,0,0,87,70,80,187
171,87,70,65,889192462,0,3664539281152,7,-20,414,-38,1938,1587,5934,8183,0,0,87,70,80,187
171,87,70,65,889192462,0,3664544090496,7,-20,594,-38,2685,2297,4735,8185,0,0,87,70,80,187
171,87,70,65,889192462,0,3664555743728,7,-20,1497,-38,6454,5191,6412,8187,0,0,87,70,80,187
171,87,70,65,889192462,0,3664556863224,2,-3,143,-38,797,717,3289,8189,0,0,87,70,80,187
171,87,70,65,889192462,0,3664562256520,2,-3,555,-38,2482,2026,6020,8191,0,0,87,70,80,187
171,87,70,65,889192462,0,3664570722216,9,-1,1307,-38,5677,4471,6960,8193,0,0,87,70,80,187
171,87,70,65,889192462,0,3664583426696,8,-2,728,-38,3187,2581,6230,8195,0,0,87,70,80,187
171,87,70,65,889192462,0,3664591258064,8,-2,1317,-38,5633,4545,6328,8197,0,0,87,70,80,187
171,87,70,65,889192462,0,3664594166304,3,-22,155,-38,909,786,4433,8199,0,0,87,70,80,187
171,87,70,65,889192462,0,3664613273104,3,-22,616,-38,2850,2281,6541,8201,0,0,87,70,80,187
171,87,70,65,889192462,0,3664618269952,3,-22,310,-38,1448,1263,4186,8203,0,0,87,70,80,187
171,87,70,65,889192462,0,3664633642256,8,-2,725,-38,3195,2761,4450,8205,0,0,87,70,80,187
171,87,70,65,889192462,0,3664636612824,22,-2,1412,-38,6160,4764,7425,8207,0,0,87,70,80,187
171,87,70,65,889192462,0,3664647386312,22,-2,564,-38,2538,2090,5783,8209,0,0,87,70,80,187
171,87,70,65,889192462,0,3664652666832,12,-1,1124,-38,5024,3840,7722,8211,0,0,87,70,80,187
171,87,70,65,889192462,0,3664654148704,6,-1,504,-38,2299,1860,6256,8213,0,0,87,70,80,187
171,87,70,65,889192462,0,3664657612800,7,-1,1434,-38,6288,5143,5966,8215,0,0,87,70,80,187
171,87,70,65,889192462,0,3664667961960,1,-29,480,-38,2170,1767,6085,8217,0,0,87,70,80,187
171,87,70,65,889192462,0,3664684854184,1,-29,538,-38,2419,1947,6393,8219,0,0,87,70,80,187
171,87,70,65,889192462,0,3664690644896,1,-29,143,-38,794,668,5199,8221,0,0,87,70,80,187
171,87,70,65,889192462,0,3664701710912,13,-2,1248,-38,5466,4249,7295,8223,0,0,87,70,80,187
171,87,70,65,889192462,0,3664711769640,13,-2,4515,-38,19147,15219,6722,8225,0,0,87,70,80,187
171,87,70,65,889192462,0,3664712893624,6,-74,1090,-38,4787,3705,7406,8227,0,0,87,70,80,187
171,87,70,65,889192462,0,3664715400472,12,-3,390,-38,1835,1606,4089,8229,0,0,87,70,80,187
171,87,70,65,889192462,0,3664725237232,8,-2,428,-38,1963,1675,4807,8231,0,0,87,70,80,187
171,87,70,65,889192462,0,3664731335808,8,-1,1292,-38,5850,4387,8194,8233,0,0,87,70,80,187
171,87,70,65,889192462,0,3664733093488,8,-1,506,-38,2269,1837,6238,8235,0,0,87,70,80,187
171,87,70,65,889192462,0,3664734895608,4,-4,447,-38,2129,1750,5833,8237,0,0,87,70,80,187
171,87,70,65,889192462,0,3664736749760,6,-2,1466,-38,6429,4960,7487,8239,0,0,87,70,80,187
171,87,70,65,889192462,0,3664749077920,12,-2,1208,-38,5282,4072,7506,8241,0,0,87,70,80,187
171,87,70,65,889192462,0,3664766855328,17,-3,805,-38,3553,2867,6326,8243,0,0,87,70,80,187
171,87,70,65,889192462,0,3664771285208,17,-3,1320,-38,5743,4730,5779,8245,0,0,87,70,80,187
171,87,70,65,889192462,0,3664785603296,16,-47,103,-38,688,557,6239,8247,0,0,87,70,80,187
171,87,70,65,889192462,0,3664790588776,3,-1,580,-38,2580,2230,4445,8249,0,0,87,70,80,187
171,87,70,65,889192462,0,3664794474088,18,-1,1022,-38,4506,3596,6617,8251,0,0,87,70,80,187
171,87,70,65,889192462,0,3664802416992,10,-1,365,-38,1758,1491,4976,8253,0,0,87,70,80,187
171,87,70,65,889192462,0,3664807088480,7,-1,980,-38,4307,3443,6573,8255,0,0,87,70,80,187
171,87,70,65,889192462,0,3664817835456,12,-2,362,-38,1713,1476,4533,8257,0,0,87,70,80,187
171,87,70,65,889192462,0,3664826854544,6,-1,216,-38,1087,946,4250,8259,0,0,87,70,80,187
171,87,70,65,889192462,0,3664839387504,14,-1,459,-38,2216,1806,6062,8261,0,0,87,70,80,187
171,87,70,65,889192462,0,3664843632304,14,-1,110,-38,666,584,4034,8263,0,0,87,70,80,187
171,87,70,65,889192462,0,3664854822144,14,-1,701,-38,3241,2704,5429,8265,0,0,87,70,80,187
171,87,70,65,889192462,0,3664857035344,11,-3,532,-38,2448,2079,4939,8267,0,0,87,70,80,187
171,87,70,65,889192462,0,3664860685784,14,-1,1514,-38,6398,5152,6381,8269,0,0,87,70,80,187
171,87,70,65,889192462,0,3664868635368,14,-1,1405,-38,6020,4713,7114,8271,0,0,87,70,80,187
171,87,70,65,889192462,0,3664881330816,7,-11,606,-38,2646,2146,6191,8273,0,0,87,70,80,187
171,87,70,65,889192462,0,3664883483232,15,-3,707,-38,3143,2483,6880,8275,0,0,87,70,80,187
171,87,70,65,889192462,0,3664893415840,15,-3,645,-38,2880,2346,6075,8277,0,0,87,70,80,187
171,87,70,65,889192462,0,3664895417080,0,-15,215,-38,1047,927,3755,8279,0,0,87,70,80,187
171,87,70,65,889192462,0,3664906518336,0,-15,277,-38,1448,1214,5295,8281,0,0,87,70,80,187
171,87,70,65,889192462,0,3664913420576,0,-15,222,-38,1014,954,1938,8283,0,0,87,70,80,187
171,87,70,65,889192462,0,3664916452488,7,-2,496,-38,2278,1971,4415,8285,0,0,87,70,80,187
171,87,70,65,889192462,0,3664928352848,7,-2,144,-39,796,708,3622,8287,0,0,87,70,80,187
171,87,70,65,889192462,0,3664928779416,7,-2,339,-39,1734,1417,5990,8289,0,0,87,70,80,187
171,87,70,65,889192462,0,3664937673608,7,-2,274,-39,1432,1199,5331,8291,0,0,87,70,80,187
171,87,70,65,889192462,0,3664941961472,7,-2,540,-39,2526,1952,7445,8293,0,0,87,70,80,187
171,87,70,65,889192462,0,3664959946224,7,-2,1122,-39,4980,3992,6500,8295,0,0,87,70,80,187
171,87,70,65,889192462,0,3664992551144,6,-20,130,-39,730,666,2872,8297,0,0,87,70,80,187
171,87,70,65,889192462,0,3664999545400,6,-20,517,-39,2418,2024,5339,8299,0,0,87,70,80,187
171,87,70,65,889192462,0,3665000584384,6,-2,306,-39,1538,1244,6263,8301,0,0,87,70,80,187
171,87,70,65,889192462,0,3665005024832,6,-2,1359,-39,6034,4928,6006,8303,0,0,87,70,80,187
171,87,70,65,889192462,0,3665011910632,4,-56,123,-39,702,613,4154,8305,0,0,87,70,80,187
171,87,70,65,889192462,0,3665024875056,11,-4,583,-39,2652,2119,6585,8307,0,0,87,70,80,187
171,87,70,65,889192462,0,3665037021392,11,-4,271,-39,1355,1170,4473,8309,0,0,87,70,80,187
171,87,70,65,889192462,0,3665046298352,5,-115,512,-39,2355,2000,4939,8311,0,0,87,70,80,187
171,87,70,65,889192462,0,3665052419912,11,-1,1387,-39,6149,4700,7721,8313,0,0,87,70,80,187
171,87,70,65,889192462,0,3665054650384,10,-4,186,-39,1056,890,5150,8315,0,0,87,70,80,187
171,87,70,65,889192462,0,3665063765512,8,-3,1199,-39,5282,4269,6284,8317,0,0,87,70,80,187
171,87,70,65,889192462,0,3665083309104,9,-3,176,-39,933,808,4390,8319,0,0,87,70,80,187
171,87,70,65,889192462,0,3665091099520,9,-3,482,-39,2318,1869,6347,8321,0,0,87,70,80,187
171,87,70,65,889192462,0,3665091738152,7,-2,1265,-39,5889,4910,5447,8323,0,0,87,70,80,187
171,87,70,65,889192462,0,3665092504976,7,-2,286,-39,1454,1263,4304,8325,0,0,87,70,80,187
171,87,70,65,889192462,0,3665097649720,12,-6,410,-39,1953,1562,6560,8327,0,0,87,70,80,187
171,87,70,65,889192462,0,3665109022672,12,-6,370,-39,1764,1514,4643,8329,0,0,87,70,80,187
171,87,70,65,889192462,0,3665117361928,12,-6,240,-39,1170,1003,4676,8331,0,0,87,70,80,187
171,87,70,65,889192462,0,3665118265368,12,-6,121,-39,726,637,4016,8333,0,0,87,70,80,187
171,87,70,65,889192462,0,3665137010072,13,-2,780,-39,3476,2748,6862,8335,0,0,87,70,80,187
171,87,70,65,889192462,0,3665147510712,13,-2,1232,-39,5644,4703,5463,8337,0,0,87,70,80,187
171,87,70,65,889192462,0,3665152704992,9,-1,878,-39,4041,3359,5530,8339,0,0,87,70,80,187
